SORTED	LEFT	MATCH	RIGHT	ID
	...s over a billion dollars and what are we giving them <,> [.]	We are	giving them in a range of only ten percent to eighteen...	ICE-IND:S1B-055:76:1:B
	...s to meet the goals set out in the Hector overview [ 1]. [.]	We are	not lexicographers, so we have not set our results in...	ICE-USA:W2A-034:10:1
	...s) or coming in through the open #...# carpark building. [.]	We are	fortunate that in the six years in this Club building...	ICE-NZL:W1B-025:57:5
	...s? fried children? corn flex and honi? chess omelate?!!! [.]	We are	sitting here trying to decide where to go and eat! [.] The w...	ICE-IRL:W1B-011:A
	...schools in Mindanao has been beefed up, " said Rosas. [.]  "	We are	confident that there will be a high turnout in these...	ICE-PHL:W2C-011:13:1
	...see I 'd just like to show you the number of people here [.]	We are	estimating uh around fifteen to twenty thousand people...	ICE-PHL:S2A-003:12:1:A
	...sgullas , kalajamun , chandrakala and malai sandwich. [.]  "	We are	also famous for our jalebis which are popular with...	ICE-IND:W2C-008:115:4
	...speak Hakka except to my parents outside outside my home [.]	We are	the minority [.] So the Hakkas end up speaking Hokkien Teoch...	ICE-SGP:S1A-083:210:1:B
	...spending on the right things and living within our means [.]	We are	unlocking key bottlenecks that have hampered the use...	ICE-PHL:S2B-049:83:1:A
	...ssue the connection for our school as early as possible. [.]	We are	ready to pay whatever extra charges are necessary for...	ICE-IND:W1B-022:55:1
	...st one mentioned above during our annual faculty outing. [.]	We are	doing this now in response to questions raised by...	ICE-PHL:W1B-028:125:6
	...stic changes of our industrial base in the nearby terms. [.]	We are	still at the germinating stage. [.] There are many legal, fi...	ICE-SGP:W2A-031:X167:1
	...still on this earth, but obscured from the sight of man. [.]	We are	unable to see them because they ca n't be seen with...	ICE-NZL:W2A-004:39:1
	...still scenarios in which Asia could take down the world. [.]	We are	nowhere near out of the woods on this, " said Andy...	ICE-PHL:W2B-011:13:1
	...stion the circumstances and there may not be any cover . [.]	We are	advising anyone affected to contact their insurers . [.] " E...	ICE-GBR:W2C-012:14:1
	...stry to bring reliability and security to what is new. W [.]	We are	seeing smarter systems being implemented in every...	ICE-USA:W1B-022:
	...systems are only as good as the people who operate them. [.]	We are	still left with the problem of how we 'feel' about...	ICE-IRL:W2B-011:B
	...t 's basically Hong Kong is playing a honest broker role [.]	We are	caught in the middle <,> [.] The issue is not directly relat...	ICE-HKG:S2A-028:14:1:A
	...t I think <,> we require friends more in a hostel no <,> [.]	We are	not close to parents there <,> [.] Parents are so far away <...	ICE-IND:S1A-054:200:1:A
	...t entitled to it previously should now be entitled to it [.]	We are	saying how do we allocate what we are entitled to...	ICE-JAM:S1B-075:X88:2:A
	...t mankind has subdued nature to use it for his own will. [.]	We are	using something which does not belong to us Little we...	ICE-CAN:W1A-013:91:1
	...t night which was a novelty after two weeks of daylight. [.]	We are	planning to leave tomorrow morning to visit the Kenai...	ICE-NZL:W1B-003:345:1
	...t old men in swept-up offices, old women in smart shops. [.]	We are	more comfortable when they go home and do the...	ICE-NZL:W2A-008:26:1
	...t the double transplant operation was still a priority. [.] "	We are	n't putting too much emphasis on his first birthday -...	ICE-IRL:W2C-005:D
	...t uh ten million Japanese travel out of Japan every year [.]	We are	really only getting roughly about two percent of this...	ICE-PHL:S1B-027:88:1:G
	...t uh this ten billion will not be spent in one sweep <,> [.]	We are	just giving the authority to the Executive to incur...	ICE-PHL:S1B-052:83:1:C
	...t, is the compelling nature of the music of the fairies. [.]	We are	told on several occasions of people hearing fairy...	ICE-IRL:W2A-008:A
	...t, we have not been advised to proceed with the project. [.]	We are	now looking at a number of options: [.] - Return the softwar...	ICE-PHL:W1B-018:151:8
	...take some time to fully study the government's proposals [.]	We are	talking about some fundamental changes [.] The New Democrati...	ICE-CAN:S2B-025:38:1:A
	...tary alliance <,> but also be a base for nuclear weapons [.]	We are	looking <,> at this alliance <,> not as an instrument...	ICE-IND:S2B-017:X27:1:A
	...tation rate at 2.5 per cent during the last 20 years. [.]  "	We are	losing our forests three times the worldwide rate of...	ICE-PHL:W2B-025:15:1
	...tations noted really points out to an acute pancreatitis [.]	We are	left with uh the laboratory diagnosis [.] We will be guided ...	ICE-PHL:S1B-079:47:1:B
	...te indicates climate , demography and social structure . [.]	We are	also able to compare it to contemporary...	ICE-GBR:W1A-011:122:3
	...ted problems - that can only be solved internationally . [.]	We are	now more than ever aware that we live in a world where...	ICE-GBR:W2B-018:64:1
	...ten co- operatives sugar factories more successfully <,> [.]	We are	producing forty percent of the national sugarcane <,> [.] We...	ICE-IND:S1B-053:50:2:B
	...ter interaction with prominent members of the community. [.]	We are	sorry that the talk by BG ( Res) Lee Hsien Loong set...	ICE-SGP:W1B-023:54:3
	...th black buttons), black suspenders and a black bow-tie. [.]	We are	to provide our own pants or skirt, as long as it 's...	ICE-USA:W1B-009:106:1
	...that the state has put aside for broadcasting <,,> [.] #...#	we are	currently enjoying something quite dramatic which is...	ICE-NZL:S2B-044:25:1:D
	...the above mentioned student was not our regular student. [.]	We are	unable to issue the regular School Leaving Certificate [.] I...	ICE-IND:W1B-022:75:1
	...the board of administrators as tomorrow's businesswomen. [.]	We are	learning the ups and downs of today's market. [.] We run and...	ICE-CAN:W2C-011:103:7
	...the ceremony is Mussorgsky 's Picutres at an Exhibition. [.]	We are	thinking about the first or fifth promenade to march...	ICE-USA:W1B-002:97:2
	...the directorate uh range ranging from D one to D ten <,> [.]	We are	not suggesting any point [.] We would say that the status an...	ICE-HKG:S1B-042:67:1:B
	...the fourth attack on horses in the province this year. [.]  "	We are	very concerned at these incidents and we would appeal...	ICE-IRL:W2C-006:B
	...the fundemental fundamental qualities in all societies . [.]	We are	ordered It establishes Gift exchange establishes...	ICE-GBR:W1A-011:110:2
	...the issue shows that we are sober-minded and objective . [.]	We are	confident that the economy remains sound, " said Mr...	ICE-HKG:W2C-002:109:6
	...the necessary funds has not followed," said Mr Yeoman. " [.]	We are	dependent on local government providing a sound...	ICE-NZL:W2C-010:113:7
	...the point again it is five I mean it is like what I said [.]	We are	not looking at two hundred thousand although this is...	ICE-SGP:S1B-077:68:1:B
	...the settlement of their $580 million worth of assets. [.]  "	We are	still confident that in the end, there will be...	ICE-PHL:W2C-007:44:2
	...the way and come to a decision as to which road to take. [.]	We are	n't getting no younger. [.] I 'm sure whatever path you choo...	ICE-SGP:W1B-008:57:3
	...there the untapped power of imagination almost unlimited [.]	We are	not tapping it enough uhm [.] According to psychologists we ...	ICE-SGP:S1B-018:75:1
	...these books at the rates you have given in your invoice. [.]	We are	sending you a xeroxed copy of your invoice for your...	ICE-IND:W1B-028:152:1
	...they are keeping and how that documentation will be used [.]	We are	not at variance [.] We are not saying that we do n't agree w...	ICE-JAM:S1B-076:X119:1:Z
	...think there 's unanimity in this session on foreign debt [.]	We are	<.> delibe </.> then what we 're talking about here is...	ICE-PHL:S1B-059:65:1:B
	...this essentially contains the the following requirements [.]	We are	now going to announce bids not just in a newspaper but...	ICE-PHL:S2A-043:49:1:A
	...tics and Philosophy invites you to our first Career Day. [.]	We are	presently preparing our students for the work world...	ICE-JAM:W1B-020:8:1
	...tion for the over-60s as demonstrating and exploring it. [.]	We are	also the generation of universal superannuitants with...	ICE-NZL:W2B-016:50:2
	...tion required under the Securities Exchange Act of 1934. [.]	We are	responsible for providing all the information...	ICE-USA:W1B-020:8:1
	...tions in which relevant information becomes conflicting. [.]	We are	interested here in suggesting a structural framework...	ICE-USA:W2A-033:48:1
	...to Cushendall this weekend but Jane has to work tonight. [.]	We are	definitely going next Saturday afternoon and coming...	ICE-IRL:W1B-007:B
	...to impress, but it is difficult to sustain our interest. [.]	We are	all wise guys, know-it-alls, and there always comes a...	ICE-PHL:W2B-010:40:1
	...to make sure that we are more cost-competitive than them [.]	We are	more efficient and we provide the best supporting...	ICE-SGP:S1B-060:85:1:D
	...to put a check on the fluency right at the beginning <,> [.]	We are	going to encourage them to play with language <,> [.] Just a...	ICE-IND:S2A-034:56:1:A
	...to take us over the precipice<,> just two months ago<,,> [.]	We are	by no means out of the woods<,> but our entrepreneurs...	ICE-JAM:S2B-044:12:1:A
	...to transfer information between customers and suppliers. [.]	We are	beginning to see the convergence of IT, and...	ICE-IRL:W2B-034:B
	...ton Towers and Wigan Pier - popular visitor attractions. [.]	We are	sure that P & O European Ferries Holidays new...	ICE-IRL:W1B-021:E
	...track, and the 18-hole Osoyoos Golf and Country Club. [.]  "	We are	now a concerned environmental community," , says Miles. [.] ...	ICE-CAN:W2B-012:97:2
	...tri and the children but have somehow failed to make it. [.]	We are	keen on seeing you at least this time. [.] Hence I would lik...	ICE-IND:W1B-015:120:2
	...trying to conduct a witch hunt <{#> <[#> you </[<#> know [.]	We are	not trying to apportion blame <,> [.] Uhm but it does seem t...	ICE-HKG:S1B-041:50:1:A
	...ts and uncles and all of you <,> are someone's child <,> [.]	We are	all a family five billion strong in fact thirty...	ICE-CAN:S2B-029:72:1:B
	...tter use of the money <,> is going to be a high priority [.]	We are	in the business of politics <,> so we 're going to...	ICE-IRL:S2B-049:A
	...tting up time and the barest of technical requirements . [.]	We are	also trying to take only bookings involving a small...	ICE-GBR:W1B-021:27:2
	...tures should be of the utmost importance on your agendas [.]	We are	tomorrow's leaders <,> and voters [.] We are the future keys...	ICE-CAN:S2B-036:22:1:E
	...ty that we are nature we are not just watchers of nature [.]	We are	nature itself [.] We were born and one day we will die	ICE-JAM:S2A-031:77:1:A
	...u to be in perfect health & #..# enjoy Gulli's marriage. [.]	We are	all fine here. [.] Kuku has well adjusted himself to this sh...	ICE-IND:W1B-010:144:1
	...ublicity and we would like to acknowledge a helpful act. [.]	We are	, etc., [.] NANCY MOTIAN and CAROL BONANNO	ICE-JAM:W1B-030:103:7
	...ucture of the questionnaire to you as soon as possible . [.]	We are	exploring the possibility of setting an email account...	ICE-HKG:W1B-026:185:12
	...ue making it completely out of reach of the beneficiary. [.]	We are	aware of the allowance made on matrimonial homes  but...	ICE-JAM:W1B-026:78:5
	...ue to slide, said company spokesman Bernard McK innon. [.] "	We are	in a loss position now and do not expect the market to...	ICE-CAN:W2C-001:22:3
	...uggled </=> </}> across the border were the main concern [.]	We are	<}> <=> in the </=> </}> Ministry of Justice looking...	ICE-CAN:S1B-053:51:1:H
	...ukmini refused to eat anything that Linda had cooked. [.]  "	We are	lyers, Brahmins of the highest order. [.] How can you expect...	ICE-IND:W2F-015:114:1
	...uld take another page or two to tell you all about that. [.]	We are	leaving Wednesday for North Carolina so Bob can play...	ICE-USA:W1B-011:49:1
	...umptions about propriety and respect et cetera et cetera [.]	We are	simply looking for a way to convey the idea of " go...	ICE-JAM:S1B-013:298:1:A
	...ur more senior Sales and Marketing management positions. [.]	We are	pleased that this has been a success to date. [.] I look for...	ICE-NZL:W1B-021:8:1
	...ureau was now seeking a meeting with bank management . [.] "	We are	still trying to organise to meet top management ,...	ICE-HKG:W2C-013:7:1
